"x","title","job.seniority","rating","company","competitor","job.state","headquarters","same.state","size","founded","type.of.ownership","industry","sector","revenue","min.salary","max.salary","avg.salary","age","python","r","spark","aws","excel"
607,"director","No Desc","Satisfied","Acceleron Pharma",0,"MA","MA",1,"medium",2003,"Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","medium-bus",102,178,140,30,0,0,0,0,1
608,"director","No Desc","Satisfied","Pfizer",0,"MA","NY",0,"large",1849,"Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","large-bus",136,208,172,52,0,0,0,1,0
609,"na","Senior Prof","Satisfied","Kronos Bio",0,"MA","CA",0,"small",1992,"Private","Others","-1","small-bus",110,130,120,30,0,0,0,0,0
610,"analyst","Senior Prof","Neutral","AmeriHealth Caritas",3,"PA","PA",1,"large",1983,"Private","Insurance Carriers","Insurance","large-bus",48,85,66.5,37,0,0,0,0,1
611,"na","Senior Prof","Neutral","Exelixis",3,"CA","CA",1,"medium",1994,"Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","large-bus",71,129,100,26,0,0,0,0,1
612,"D-eng","Senior Prof","Very Satisfied","Strategic Employment Partners",0,"CA","CA",0,"small",2006,"Private","Staffing & Outsourcing","Business Services","small-bus",66,123,94.5,30,1,0,0,1,0
613,"manager","No Desc","Satisfied","Grand Rounds",0,"CA","CA",1,"medium",2011,"Private","Health Care Services & Hospitals","Health Care","medium-bus",171,272,221.5,30,1,0,0,0,1
614,"D-sci","Senior Prof","Satisfied","PNNL",3,"WA","WA",0,"large",1965,"Government","Energy","Oil, Gas, Energy & Utilities","large-bus",92,146,119,55,0,0,0,0,0
615,"D-eng","No Desc","Satisfied","SPINS, LLC",0,"IL","IL",1,"medium",1995,"Private","Consulting","Business Services","medium-bus",65,126,95.5,25,1,0,0,0,0
616,"director","No Desc","Neutral","Liberty Mutual Insurance",3,"IL","MA",0,"large",1912,"Private","Insurance Carriers","Insurance","large-bus",150,239,194.5,52,1,0,0,0,0
617,"na","No Desc","Neutral","Catholic Health Initiatives",2,"NE","CO",0,"large",1996,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","large-bus",49.14,67.86,58.5,24,0,0,0,0,0
618,"analyst","Senior Prof","Neutral","FLEETCOR",0,"TN","GA",0,"large",2000,"Public","Financial Transaction Processing","Finance","large-bus",23.4,39.78,31.59,20,0,0,0,0,1
619,"analyst","Senior Prof","Neutral","DTCC",0,"NJ","NY",0,"large",1973,"Private","Brokerage Services","Finance","large-bus",118,228,173,47,1,0,0,0,1
620,"D-sci","No Desc","Satisfied","Applied Research Laboratories",0,"TX","TX",1,"medium",1992,"College / University","Colleges & Universities","Education","medium-bus",82,129,105.5,30,1,0,0,1,0
621,"R&D","Senior Prof","Satisfied","Southwest Research Institute",3,"TX","TX",1,"large",1947,"Nonprofit Organization","Research & Development","Business Services","large-bus",52,91,71.5,52,1,0,0,1,1
622,"na","Senior Prof","Neutral","Reynolds American",0,"NC","NC",1,"large",1875,"Private","Consumer Products Manufacturing","Manufacturing","large-bus",47,101,74,52,0,0,0,0,1
623,"analyst","No Desc","Satisfied","Raytheon",0,"AL","MA",0,"large",1922,"Public","Aerospace & Defense","Aerospace & Defense","large-bus",49,76,62.5,52,0,0,0,0,1
624,"R&D","Senior Prof","Satisfied","RTI International",3,"NC","NC",0,"large",1958,"Nonprofit Organization","Research & Development","Business Services","large-bus",43,88,65.5,62,0,0,0,0,0
625,"D-sci","No Desc","Satisfied","DICK'S Sporting Goods - Corporate",3,"PA","PA",1,"large",1948,"Public","Sporting Goods Stores","Retail","large-bus",61,109,85,52,1,0,0,0,0
626,"D-sci","Senior Prof","Satisfied","AstraZeneca",3,"MD","United Kingdom",0,"large",1913,"Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","large-bus",113,182,147.5,52,1,0,0,0,1
627,"director","No Desc","Satisfied","TRANZACT",0,"NJ","NJ",1,"large",1989,"Private","Advertising & Marketing","Business Services","large-bus",124,199,161.5,31,1,0,0,1,1
628,"D-eng","No Desc","Satisfied","Carilion Clinic",0,"VA","VA",1,"large",1899,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","large-bus",58,104,81,52,0,0,0,0,1
629,"analyst","Senior Prof","Dissatisfied","United BioSource",2,"PA","PA",1,"large",2003,"Other Organization","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","large-bus",52,93,72.5,30,0,0,0,0,1
630,"D-eng","Senior Prof","Satisfied","Figure Eight",0,"CA","CA",1,"small",2008,"Public","Computer Hardware & Software","Information Technology","medium-bus",97,181,139,30,1,0,0,1,1
631,"D-eng","Senior Prof","Satisfied","Tapjoy",2,"CA","CA",1,"medium",2007,"Private","Internet","Information Technology","medium-bus",100,173,136.5,30,0,0,0,0,0
632,"analyst","Senior Prof","Neutral","DoubleVerify",0,"NY","NY",1,"medium",2008,"Private","Internet","Information Technology","medium-bus",58,108,83,30,1,0,1,0,1
633,"R&D","Senior Prof","Very Satisfied","Mitsubishi Electric Research Labs",3,"MA","MA",1,"small",1991,"Subsidiary or Business Segment","Research & Development","Business Services","small-bus",81,161,121,29,0,0,0,1,1
634,"D-sci","No Desc","Satisfied","Fareportal",3,"NY","NY",1,"large",2002,"Private","Travel Agencies","Travel & Tourism","large-bus",53,96,74.5,18,1,0,1,0,0
635,"analyst","No Desc","Dissatisfied","Rodan and Fields, LLC",0,"CA","CA",1,"medium",2002,"Private","Beauty & Personal Accessories Stores","Retail","medium-bus",61,110,85.5,18,0,0,0,0,1
636,"na","Senior Prof","Neutral","Reynolds American",0,"NC","NC",1,"large",1875,"Private","Consumer Products Manufacturing","Manufacturing","large-bus",65,96,80.5,52,0,0,0,0,1
637,"R&D","Senior Prof","Very Satisfied","Mitsubishi Electric Research Labs",3,"MA","MA",1,"small",1991,"Subsidiary or Business Segment","Research & Development","Business Services","small-bus",115,220,167.5,29,0,0,0,0,0
638,"ML","Senior Prof","Neutral","Software Engineering Institute",0,"PA","PA",1,"medium",1984,"College / University","Colleges & Universities","Education","medium-bus",71,144,107.5,36,1,0,0,0,0
639,"analyst","No Desc","Neutral","DESC",0,"WA","WA",1,"medium",1979,"Nonprofit Organization","Social Assistance","Non-Profit","medium-bus",32,57,44.5,41,0,0,0,1,1
640,"analyst","Senior Prof","Neutral","Johns Hopkins Health Care",3,"MD","MD",0,"large",1889,"Private","Health Care Services & Hospitals","Health Care","large-bus",79,136,107.5,52,0,0,0,0,0
641,"R&D","Senior Prof","Satisfied","Kronos Bio",0,"MA","CA",0,"small",1992,"Private","Others","-1","small-bus",120,145,132.5,30,0,0,0,0,0
642,"analyst","Senior Prof","Satisfied","Community Behavioral Health",0,"PA","PA",0,"medium",1994,"Private","Health Care Services & Hospitals","Health Care","large-bus",50,89,69.5,26,0,0,0,0,1
643,"na","Senior Prof","Satisfied","Western Digital",2,"CA","CA",0,"large",1970,"Public","Computer Hardware & Software","Information Technology","large-bus",68,129,98.5,50,1,0,1,1,0
644,"na","No Desc","Neutral","Advanced BioScience Laboratories",0,"MD","MD",1,"medium",1961,"Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","medium-bus",48,113,80.5,59,0,0,0,0,1
645,"na","No Desc","Satisfied","FORMA THERAPEUTICS",0,"MA","MA",1,"small",2008,"Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","medium-bus",63.18,109.98,86.58,30,0,0,0,0,1
646,"na","No Desc","Satisfied","Raytheon",0,"MD","MA",0,"large",1922,"Public","Aerospace & Defense","Aerospace & Defense","large-bus",74,124,99,52,1,0,0,0,0
647,"manager","No Desc","Satisfied","Agios Pharmaceuticals",0,"MA","MA",1,"medium",2008,"Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","medium-bus",68,125,96.5,30,0,0,0,0,1
648,"director","No Desc","Neutral","Liberty Mutual Insurance",3,"MA","MA",1,"large",1912,"Private","Insurance Carriers","Insurance","large-bus",39,67,53,52,0,0,0,0,0
649,"D-eng","Senior Prof","Neutral","Bridg",0,"CA","CA",1,"small",2011,"Private","Enterprise Software & Network Solutions","Information Technology","medium-bus",71,135,103,30,0,0,1,1,0
650,"D-sci","Senior Prof","Satisfied","Bill.com",0,"CA","CA",1,"medium",2006,"Public","Financial Transaction Processing","Finance","medium-bus",107,172,139.5,30,0,0,0,0,0
651,"D-sci","No Desc","Satisfied","Pacific Northwest National Laboratory",3,"WA","WA",1,"large",1965,"Government","Energy","Oil, Gas, Energy & Utilities","large-bus",49,85,67,55,0,0,0,0,0
652,"na","No Desc","Neutral","Infosys",3,"CT","India",0,"large",1981,"Public","IT Services","Information Technology","large-bus",54,71,62.5,39,0,0,0,0,1
653,"na","No Desc","Satisfied","AstraZeneca",3,"MD","United Kingdom",0,"large",1913,"Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","large-bus",61,123,92,52,0,0,0,0,0
654,"analyst","No Desc","Satisfied","AXION Healthcare Solutions",2,"NY","NY",1,"small",1980,"Private","Health Care Services & Hospitals","Health Care","medium-bus",47,85,66,40,0,0,0,0,1
655,"D-eng","No Desc","Satisfied","Alignment Healthcare",0,"CA","CA",1,"medium",2013,"Private","Health Care Services & Hospitals","Health Care","medium-bus",65,124,94.5,30,1,0,1,1,1
656,"D-sci","No Desc","Satisfied","TRANZACT",0,"NJ","NJ",1,"large",1989,"Private","Advertising & Marketing","Business Services","large-bus",87,141,114,31,1,0,0,1,1
657,"D-sci","No Desc","Satisfied","ExecOnline",3,"NY","NY",1,"small",2012,"Private","Education Training Services","Education","medium-bus",56,95,75.5,30,1,0,0,1,0
658,"D-sci","No Desc","Satisfied","Charter Spectrum",0,"MO","UT",0,"small",1992,"Other Organization","K-12 Education","Education","small-bus",71,121,96,30,0,0,0,0,1
659,"ML","No Desc","Satisfied","Mteq",2,"VA","VA",0,"medium",1954,"Public","Aerospace & Defense","Aerospace & Defense","large-bus",62,112,87,66,1,0,0,0,0
660,"D-sci","No Desc","Satisfied","Brillient",0,"MD","VA",0,"medium",2006,"Private","IT Services","Information Technology","medium-bus",64,108,86,30,1,0,0,0,1
661,"D-sci","Senior Prof","Satisfied","Entefy",0,"CA","CA",1,"small",2012,"Private","Internet","Information Technology","medium-bus",89,144,116.5,30,1,0,0,0,0
662,"na","Senior Prof","Satisfied","Sunovion",3,"MA","MA",1,"large",2010,"Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","large-bus",109,200,154.5,30,1,0,0,0,1
663,"analyst","No Desc","Satisfied","San Manuel Casino",0,"CA","CA",1,"large",1986,"Private","Gambling","Arts, Entertainment & Recreation","large-bus",35,62,48.5,34,0,0,0,0,1
664,"ML","No Desc","Satisfied","Cboe Global Markets",0,"KS","IL",0,"medium",1973,"Public","Stock Exchanges","Finance","large-bus",61,113,87,47,1,0,0,0,1
665,"D-eng","No Desc","Neutral","Trace3",3,"TX","CA",0,"medium",2002,"Private","IT Services","Information Technology","large-bus",55,105,80,18,1,0,1,0,1
666,"na","No Desc","Satisfied","Texas Health Huguley Hospital",0,"TX","TX",0,"large",1977,"Hospital","Health Care Services & Hospitals","Health Care","medium-bus",42.12,58.5,50.31,43,0,0,0,1,0
667,"D-sci","Senior Prof","Satisfied","Northrop Grumman",0,"CA","VA",0,"large",1939,"Public","Aerospace & Defense","Aerospace & Defense","large-bus",135,211,173,52,1,0,0,0,0
668,"na","No Desc","Dissatisfied","Teasdale Latin Foods",0,"IL","TX",0,"medium",1992,"Private","Food & Beverage Manufacturing","Manufacturing","large-bus",39,66,52.5,30,0,0,0,0,0
669,"D-eng","No Desc","Satisfied","Saama Technologies Inc",3,"AZ","CA",0,"medium",1997,"Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","large-bus",57,80,68.5,23,1,0,1,0,0
670,"na","Senior Prof","Satisfied","AstraZeneca",3,"MD","United Kingdom",0,"large",1913,"Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","large-bus",63,127,95,52,0,0,0,0,0
671,"D-sci","No Desc","Neutral","MITRE",3,"MA","MA",1,"large",1958,"Nonprofit Organization","Federal Agencies","Government","large-bus",50,89,69.5,62,1,0,0,0,1
672,"D-sci","Senior Prof","Satisfied","The David J. Joseph Company",0,"OH","OH",1,"medium",1885,"Subsidiary or Business Segment","Metals Brokers","Mining & Metals","large-bus",82,132,107,52,1,0,0,1,0
673,"D-sci","Senior Prof","Satisfied","The Buffalo Group",3,"VA","VA",0,"medium",2010,"Private","IT Services","Information Technology","large-bus",85,139,112,30,1,0,1,0,0
674,"D-sci","No Desc","Neutral","CompQsoft",0,"DC","TX",0,"small",1997,"Private","Consulting","Business Services","medium-bus",72,121,96.5,23,1,0,0,0,0
675,"na","No Desc","Dissatisfied","Cerus Corporation",0,"CA","CA",1,"medium",1992,"Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","medium-bus",74,149,111.5,30,0,0,0,0,1
676,"D-eng","No Desc","Satisfied","Takeda Pharmaceuticals",3,"MA","Japan",0,"large",1781,"Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","large-bus",113,196,154.5,52,0,0,1,1,1
677,"D-sci","No Desc","Neutral","Remedy BPCI Partners, LLC.",2,"NY","CT",0,"medium",2011,"Private","Health Care Services & Hospitals","Health Care","large-bus",69,121,95,30,1,0,1,1,0
678,"D-sci","No Desc","Satisfied","Strategic Financial Solutions",2,"NY","NY",1,"medium",2007,"Private","Consumer Product Rental","Consumer Services","large-bus",71,124,97.5,30,1,0,0,0,1
679,"D-sci","Senior Prof","Satisfied","Maven Wave Partners",0,"IL","IL",1,"medium",2008,"Private","Consulting","Business Services","medium-bus",97,160,128.5,30,1,0,0,1,1
680,"ML","Senior Prof","Neutral","Software Engineering Institute",0,"PA","PA",1,"medium",1984,"College / University","Colleges & Universities","Education","medium-bus",81,167,124,36,0,0,0,0,0
681,"D-sci","Senior Prof","Neutral","The Climate Corporation",3,"CA","CA",1,"medium",2006,"Subsidiary or Business Segment","Enterprise Software & Network Solutions","Information Technology","medium-bus",150,238,194,30,0,0,0,1,1
682,"na","No Desc","Satisfied","Vail Health",0,"CO","CO",1,"medium",1966,"Hospital","Health Care Services & Hospitals","Health Care","large-bus",56.16,91.26,73.71,54,0,0,0,0,0
683,"analyst","No Desc","Satisfied","The Church of Jesus Christ of Latter-day Saints",0,"UT","UT",1,"large",1992,"Nonprofit Organization","Religious Organizations","Non-Profit","large-bus",35,65,50,30,0,0,0,1,1
684,"D-sci","No Desc","Satisfied","Crossix Solutions",0,"NY","NY",1,"medium",2005,"Public","Advertising & Marketing","Business Services","medium-bus",77,132,104.5,30,1,0,1,1,1
685,"D-sci","No Desc","Satisfied","Solugenix Corporation",0,"AZ","CA",0,"medium",1969,"Private","IT Services","Information Technology","medium-bus",51,88,69.5,51,1,0,0,0,1
686,"D-sci","No Desc","Neutral","West Coast University",0,"CA","CA",1,"large",1997,"Private","Colleges & Universities","Education","large-bus",101,141,121,23,1,0,0,0,0
687,"D-eng","No Desc","Satisfied","Clarity Insights",0,"NC","IL",0,"medium",2008,"Private","IT Services","Information Technology","large-bus",59,112,85.5,30,1,0,0,0,1
688,"D-eng","No Desc","Neutral","NCSOFT",3,"CA","South Korea",0,"large",1997,"Public","Video Games","Media","large-bus",79,147,113,23,1,0,1,1,1
689,"D-sci","No Desc","Satisfied","SoftBank Robotics",0,"CA","France",0,"medium",2005,"Subsidiary or Business Segment","Consumer Products Manufacturing","Manufacturing","medium-bus",79,127,103,30,1,0,0,1,0
690,"na","No Desc","Satisfied","GSK",3,"MA","United Kingdom",0,"large",1830,"Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","large-bus",62,119,90.5,52,0,0,0,1,0
691,"D-sci","Senior Prof","Satisfied","Factual",1,"CA","CA",1,"small",2008,"Private","Computer Hardware & Software","Information Technology","medium-bus",119,187,153,30,1,0,1,0,1
692,"D-sci","Junior Prof","Neutral","MITRE",3,"VA","MA",0,"large",1958,"Nonprofit Organization","Federal Agencies","Government","large-bus",81,132,106.5,62,1,0,1,0,1
693,"D-sci","Senior Prof","Very Satisfied","SkySync",0,"MI","MI",1,"small",2011,"Private","Computer Hardware & Software","Information Technology","small-bus",120,140,130,30,0,0,0,0,1
694,"analyst","No Desc","Neutral","TriNet",3,"CA","CA",1,"large",1988,"Public","Consulting","Business Services","large-bus",90,157,123.5,32,0,0,0,0,1
695,"na","No Desc","Satisfied","Medidata Solutions",1,"NY","NY",1,"large",1999,"Public","Enterprise Software & Network Solutions","Information Technology","large-bus",63,110,86.5,21,0,0,0,1,1
696,"manager","No Desc","Satisfied","Central California Alliance for Health",0,"CA","CA",1,"medium",1996,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","large-bus",42,86,64,24,0,0,0,0,0
697,"analyst","Senior Prof","Satisfied","Signpost",0,"NY","NY",1,"medium",2010,"Private","Internet","Information Technology","medium-bus",32,62,47,30,0,0,1,0,0
698,"na","No Desc","Satisfied","Adobe",2,"CA","CA",1,"large",1982,"Public","Computer Hardware & Software","Information Technology","large-bus",116,208,162,38,1,0,0,0,1
699,"D-sci","Senior Prof","Satisfied","AstraZeneca",3,"MD","United Kingdom",0,"large",1913,"Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","large-bus",107,173,140,52,1,0,0,0,1
700,"D-sci","No Desc","Neutral","DatamanUSA, LLC",0,"WA","CO",0,"small",1992,"Private","IT Services","Information Technology","small-bus",65,113,89,30,0,0,0,0,0
701,"D-eng","Senior Prof","Neutral","Pilot Flying J Travel Centers LLC",3,"TN","TN",1,"large",1958,"Private","Gas Stations","Retail","large-bus",69,127,98,62,1,0,0,0,0
702,"D-sci","Senior Prof","Satisfied","AstraZeneca",3,"NY","United Kingdom",0,"large",1913,"Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","large-bus",102,172,137,52,1,0,0,0,0
703,"D-eng","No Desc","Satisfied","Pinnacol Assurance",0,"CO","CO",1,"medium",1915,"Nonprofit Organization","Insurance Carriers","Insurance","large-bus",74,124,99,52,1,0,0,1,0
704,"na","No Desc","Neutral","Palermo's Pizza",0,"WI","WI",1,"medium",1964,"Private","Food & Beverage Manufacturing","Manufacturing","large-bus",40,68,54,56,0,0,0,0,0
705,"D-eng","Senior Prof","Neutral","Equian LLC",0,"TN","IN",0,"large",2004,"Private","Health Care Services & Hospitals","Health Care","large-bus",76,142,109,30,0,0,0,1,1
706,"D-eng","No Desc","Neutral","MetroStar Systems",0,"MD","VA",0,"medium",1999,"Private","IT Services","Information Technology","medium-bus",76,142,109,21,0,0,0,1,0
707,"D-sci","Senior Prof","Satisfied","MathWorks",0,"MA","MA",1,"large",1984,"Private","Computer Hardware & Software","Information Technology","large-bus",108,171,139.5,36,1,0,0,0,0
708,"director","No Desc","Neutral","Liberty Mutual Insurance",3,"IL","MA",0,"large",1912,"Private","Insurance Carriers","Insurance","large-bus",202,306,254,52,1,0,0,0,0
709,"ML","No Desc","Neutral","Information Builders",3,"NY","NY",1,"large",1975,"Private","Computer Hardware & Software","Information Technology","large-bus",91,159,125,45,1,0,0,1,1
710,"na","Senior Prof","Satisfied","Novartis",0,"MA","Switzerland",0,"large",1996,"Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","large-bus",80,133,106.5,24,1,0,0,0,0
711,"na","No Desc","Satisfied","Beebe Healthcare",0,"DE","DE",0,"large",1935,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","large-bus",49.14,79.56,64.35,52,0,0,0,0,0
712,"na","No Desc","Neutral","Audentes Therapeutics",3,"CA","CA",0,"medium",2012,"Subsidiary or Business Segment","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","medium-bus",49,97,73,30,0,0,0,0,0
713,"na","No Desc","Neutral","Advanced BioScience Laboratories",0,"MD","MD",1,"medium",1961,"Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","medium-bus",49,113,81,59,0,0,0,0,1
714,"D-sci","No Desc","Neutral","Numeric, LLC",0,"PA","PA",0,"small",1992,"Private","Staffing & Outsourcing","Business Services","small-bus",96,161,128.5,30,1,0,1,1,0
715,"na","No Desc","Neutral","Reynolds American",0,"NC","NC",1,"large",1875,"Private","Consumer Products Manufacturing","Manufacturing","large-bus",65,134,99.5,52,0,0,0,0,1
716,"na","Senior Prof","Satisfied","23andMe",3,"CA","CA",0,"medium",2006,"Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","medium-bus",59,125,92,30,0,0,0,1,1
717,"analyst","No Desc","Neutral","National Interstate",0,"OH","OH",1,"medium",1989,"Private","Insurance Carriers","Insurance","large-bus",32,59,45.5,31,0,0,0,0,0
718,"D-eng","Senior Prof","Satisfied","Moser Consulting",0,"IN","IN",1,"small",1996,"Private","Consulting","Business Services","medium-bus",87,158,122.5,24,1,0,1,1,0
719,"analyst","No Desc","Neutral","Greenway Health",3,"FL","FL",1,"large",1977,"Subsidiary or Business Segment","Enterprise Software & Network Solutions","Information Technology","large-bus",27,48,37.5,43,0,0,0,0,1
720,"analyst","No Desc","Satisfied","The Hanover Insurance Group",0,"MA","MA",1,"large",1852,"Public","Insurance Carriers","Insurance","large-bus",39,69,54,52,0,0,0,0,0
721,"analyst","No Desc","Satisfied","Fareportal",3,"NY","NY",1,"large",2002,"Private","Travel Agencies","Travel & Tourism","large-bus",36,71,53.5,18,1,0,0,0,1
722,"D-sci","Senior Prof","Satisfied","TransUnion",0,"IL","IL",1,"large",1968,"Public","Financial Analytics & Research","Finance","large-bus",107,173,140,52,1,0,0,0,1
723,"na","Senior Prof","Neutral","MITRE",3,"VA","MA",0,"large",1958,"Nonprofit Organization","Federal Agencies","Government","large-bus",56,99,77.5,62,0,0,0,0,0
724,"na","No Desc","Neutral","Mcphail Associates",0,"MA","MA",1,"small",1976,"Private","Construction","Construction, Repair & Maintenance","micro-bus",58.5,65.52,62.01,44,0,0,0,0,1
725,"na","Senior Prof","Neutral","Reynolds American",0,"NC","NC",1,"large",1875,"Private","Consumer Products Manufacturing","Manufacturing","large-bus",80,155,117.5,52,0,0,0,0,1
726,"na","No Desc","Dissatisfied","Crown Bioscience",0,"CA","CA",1,"medium",2006,"Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","medium-bus",43,98,70.5,30,0,0,0,0,0
727,"manager","No Desc","Very Satisfied","HOVER",0,"CA","CA",1,"small",2011,"Private","Computer Hardware & Software","Information Technology","medium-bus",45,78,61.5,30,0,0,0,0,1
728,"na","Senior Prof","Neutral","Q2 Solutions",0,"GA","NC",0,"large",2015,"Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","large-bus",50,110,80,30,0,0,0,0,1
729,"na","No Desc","Neutral","Q2 Solutions",0,"NY","NC",0,"large",2015,"Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","large-bus",44,96,70,30,0,0,0,0,1
730,"R&D","Senior Prof","Satisfied","Kronos Bio",0,"MA","CA",0,"small",1992,"Private","Others","-1","small-bus",100,140,120,30,0,0,0,0,1
731,"D-eng","No Desc","Neutral","Arbella Insurance",0,"MA","MA",1,"large",1988,"Private","Insurance Carriers","Insurance","large-bus",61,119,90,32,0,0,1,0,1
732,"ML","No Desc","Satisfied","CK-12 Foundation",0,"CA","CA",1,"small",2007,"Private","K-12 Education","Education","medium-bus",80,142,111,30,1,0,0,1,1
733,"analyst","Senior Prof","Satisfied","Life360",0,"CA","CA",1,"small",2008,"Public","Computer Hardware & Software","Information Technology","medium-bus",99,178,138.5,30,1,0,0,0,0
734,"manager","No Desc","Satisfied","MassMutual",0,"MA","MA",0,"large",1851,"Private","Insurance Carriers","Insurance","large-bus",37,100,68.5,52,0,0,0,0,1
735,"D-eng","No Desc","Satisfied","Fivestars",2,"CA","CA",1,"medium",2011,"Private","Internet","Information Technology","large-bus",62,113,87.5,30,1,0,0,1,1
736,"na","Senior Prof","Satisfied","IQVIA",3,"PA","NC",0,"large",2017,"Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","large-bus",86,137,111.5,30,0,0,0,0,0
737,"na","Senior Prof","Satisfied","GSK",3,"MA","United Kingdom",0,"large",1830,"Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","large-bus",58,111,84.5,52,0,0,0,1,0
738,"D-eng","Senior Prof","Satisfied","Eventbrite",3,"TN","CA",0,"large",2006,"Public","Internet","Information Technology","large-bus",72,133,102.5,30,1,0,1,1,0
739,"na","No Desc","Neutral","Software Engineering Institute",0,"PA","PA",1,"medium",1984,"College / University","Colleges & Universities","Education","medium-bus",56,91,73.5,36,0,0,0,0,1
740,"manager","No Desc","Neutral","Numeric, LLC",0,"PA","PA",0,"small",1992,"Private","Staffing & Outsourcing","Business Services","small-bus",95,160,127.5,30,0,0,0,0,1
741,"R&D","Senior Prof","Satisfied","Riverside Research Institute",0,"OH","VA",0,"medium",1967,"Nonprofit Organization","Federal Agencies","Government","medium-bus",61,126,93.5,53,1,0,0,0,0
